-----------------------------------------------																							
ace.map QC reference file generated Fri Apr 13 18:06:21 CEST 2007																							
ace.map QC version: 1.0																							
http://www.iri.cnrs.fr/seg																							
-----------------------------------------------																							

File	s-range	s1-weight	s1-mean	s1-var	s1-x0	s2-weight	s2-mean	s2-var	s2-x0	v-range	vb-x_offset	vb-slope	v1-x0	v1-m	v1-v	v2m-y_offset	v2m-scale	v2m-x_offset	v2m-slope	v2v-y_offset	v2v-scale	v2v-x_offset	v2v-slope
z_HB00AK5_synth_94.ma0	1153.5320	0.3509	0.3889	0.7148	0.0000	0.6491	3.1849	2.4224	0.1500	40.2395	-0.1674	-1.3854	0.3350	0.4060	1.4428	-2.7754	3.0373	-0.1604	-1.0417	0.0832	0.1168	1.0724	-2.4988
z_HB00AK5_synth_95.ma0	1097.9696	0.3526	0.3770	0.7020	0.0000	0.6474	3.2391	2.3853	0.1500	40.3638	-0.1554	-1.3412	0.3350	0.3851	1.4336	-2.7716	3.0912	-0.1936	-1.0378	0.0840	0.1120	1.1935	-2.7786
z_HB00AK5_synth_96.ma0	1036.8627	0.3438	0.3778	0.6954	0.0000	0.6562	3.1731	2.4014	0.1500	41.8472	-0.1566	-1.3192	0.3350	0.3869	1.4417	-2.7751	3.1167	-0.2055	-1.0255	0.0528	0.1463	1.5400	-1.8222
z_HB00AK5_synth_97.ma0	1087.5075	0.3601	0.3858	0.7181	0.0000	0.6399	3.1691	2.4056	0.1500	42.5575	-0.1113	-1.3998	0.3350	0.3631	1.4564	-2.7701	3.0137	-0.1777	-1.0372	0.0580	0.1390	1.4092	-1.7234
z_HB00AK5_synth_98.ma0	973.3223	0.3438	0.3866	0.7122	0.0000	0.6562	2.9427	2.4296	0.1500	42.5364	-0.1274	-1.4010	0.3350	0.3810	1.4335	-2.7811	3.1108	-0.2123	-1.0055	0.0513	0.1551	1.4623	-1.6198
z_HB00AK5_synth_99.ma0	1058.0404	0.3503	0.3852	0.7149	0.0000	0.6497	3.1136	2.4225	0.1500	41.0341	-0.1241	-1.4125	0.3350	0.3785	1.4312	-2.7720	2.9164	-0.0890	-1.0558	0.0479	0.1615	1.4728	-1.5476
z_HB00AK7_synth_00.ma0	1300.8203	0.5275	0.4175	0.6157	0.0000	0.4725	6.6671	2.3235	0.9600	38.3628	-0.0989	-1.2925	0.3350	0.2573	1.4880	-3.1345	3.5933	0.0735	-0.9882	0.1415	0.0889	2.3394	-2.5010
z_HB00AK7_synth_01.ma0	1342.1434	0.5331	0.4196	0.6156	0.0000	0.4669	6.8007	2.3038	0.9600	43.1237	-0.1456	-1.2499	0.3350	0.2793	1.5190	-3.1398	3.6490	0.0634	-0.9878	0.1150	0.1190	2.4651	-2.1635
z_HB00AK7_synth_02.ma0	1282.2133	0.5368	0.4217	0.6208	0.0000	0.4632	6.8498	2.2847	0.9600	42.6154	-0.1335	-1.2356	0.3350	0.2576	1.5129	-3.1320	3.6511	0.0505	-0.9822	0.1474	0.0785	2.3243	-3.1028
z_HB00AK7_synth_03.ma0	1318.8778	0.5336	0.4217	0.6204	0.0000	0.4664	6.8551	2.3007	0.9600	39.6635	-0.1469	-1.1783	0.3350	0.2693	1.5017	-3.1305	3.6495	0.0371	-0.9753	0.1280	0.1091	2.3154	-2.1620
z_HB00AK7_synth_04.ma0	1492.2544	0.5337	0.4186	0.6233	0.0000	0.4663	6.9611	2.3051	0.9600	40.6155	-0.1347	-1.2162	0.3350	0.2730	1.4977	-3.1403	3.6784	0.0410	-0.9850	0.1411	0.0953	2.3291	-2.2520
z_HB00AK7_synth_05.ma0	1338.3865	0.5325	0.4217	0.6144	0.0000	0.4675	7.0677	2.3108	0.9600	40.4466	-0.1149	-1.2898	0.3350	0.2705	1.4968	-3.1319	3.5481	0.1047	-0.9940	0.1270	0.1116	2.3972	-3.7016
z_HB00AK7_synth_06.ma0	1238.0589	0.5381	0.4249	0.6221	0.0000	0.4619	7.0162	2.2897	0.9600	40.0046	-0.1138	-1.2053	0.3350	0.2530	1.4950	-3.1344	3.5506	0.1123	-1.0046	0.1431	0.0830	2.3287	-2.2818
z_HB00AK7_synth_07.ma0	1502.0361	0.5367	0.4286	0.6232	0.0000	0.4633	7.1382	2.2942	0.9600	43.0383	-0.1178	-1.2669	0.3350	0.2787	1.5113	-3.1304	3.5930	0.0753	-0.9850	0.1406	0.0867	2.3043	-2.3586
z_HB00AK7_synth_08.ma0	1469.6723	0.5320	0.4207	0.6193	0.0000	0.4680	6.9943	2.3244	0.9600	43.5786	-0.1337	-1.2070	0.3350	0.2721	1.5080	-3.1464	3.8030	-0.0387	-0.9421	0.0886	0.1437	2.8224	-1.6621
z_HB00AK7_synth_09.ma0	1359.4603	0.5254	0.4158	0.6105	0.0000	0.4746	6.8917	2.3192	0.9600	38.6146	-0.1018	-1.2346	0.3350	0.2696	1.4961	-3.1369	3.5033	0.1354	-1.0106	0.1343	0.0990	2.2270	-2.2874
z_HB00AK7_synth_10.ma0	1520.8558	0.5359	0.4190	0.6068	0.0000	0.4641	6.6481	2.3189	0.9600	39.1898	-0.1664	-1.1926	0.3350	0.2816	1.4948	-3.1351	3.6974	0.0198	-0.9769	0.0895	0.1507	2.7338	-1.8011
z_HB00AK7_synth_11.ma0	1452.0927	0.5340	0.4222	0.6217	0.0000	0.4660	7.0834	2.2903	0.9600	39.0166	-0.1296	-1.2635	0.3350	0.2714	1.5023	-3.1431	3.5749	0.0986	-0.9819	0.1170	0.1149	2.5528	-2.2745
z_HB00AK7_synth_12.ma0	1642.0753	0.5345	0.4210	0.6139	0.0000	0.4655	6.9004	2.3384	0.9600	40.1242	-0.1097	-1.2858	0.3350	0.2131	1.5062	-3.1421	3.6588	0.0378	-0.9824	0.1224	0.1067	2.5093	-2.4084
z_HB00AK7_synth_13.ma0	1521.2058	0.5375	0.4270	0.6297	0.0000	0.4625	7.1088	2.3191	0.9600	41.0657	-0.1244	-1.2596	0.3350	0.2571	1.4980	-3.1405	3.7406	-0.0169	-0.9649	0.1308	0.1036	2.3558	-2.5092
z_HB00AK7_synth_14.ma0	1443.3062	0.5304	0.4211	0.6194	0.0000	0.4696	6.7270	2.3171	0.9600	40.4469	-0.1442	-1.2161	0.3350	0.2809	1.4751	-3.1276	3.5959	0.0859	-1.0054	0.1318	0.1063	2.3263	-2.5959
z_HB00AK7_synth_15.ma0	1298.5151	0.5305	0.4190	0.6046	0.0000	0.4695	6.7857	2.2952	0.9600	42.5225	-0.1557	-1.2561	0.3350	0.2661	1.5101	-3.1350	3.6399	0.0493	-0.9875	0.1412	0.0935	2.1890	-2.1587
z_HB00AK7_synth_16.ma0	1315.4545	0.5347	0.4201	0.6174	0.0000	0.4653	6.8862	2.2952	0.9600	41.7345	-0.1014	-1.2822	0.3350	0.2439	1.5132	-3.1457	3.6755	0.0207	-0.9579	0.1286	0.1010	2.5229	-2.2950
z_HB00AK7_synth_17.ma0	1502.6613	0.5380	0.4220	0.6284	0.0000	0.4620	7.0967	2.3189	0.9600	40.8937	-0.1177	-1.2783	0.3350	0.2273	1.5117	-3.1467	3.7068	0.0130	-0.9634	0.1030	0.1278	2.5791	-2.4065
z_HB00AK7_synth_18.ma0	1463.0283	0.5334	0.4236	0.6155	0.0000	0.4666	6.8758	2.2992	0.9600	41.3640	-0.0900	-1.2523	0.3350	0.2723	1.4899	-3.1357	3.4955	0.1223	-0.9977	0.1203	0.1067	2.4413	-2.7746
z_HB00AK7_synth_19.ma0	1356.3051	0.5370	0.4223	0.6172	0.0000	0.4630	7.0146	2.2969	0.9600	43.3404	-0.1459	-1.2142	0.3350	0.2899	1.5094	-3.1500	3.7369	0.0148	-0.9568	0.1251	0.1054	2.4502	-3.4506
z_HB00AK7_synth_20.ma0	1532.8466	0.5297	0.4251	0.6207	0.0000	0.4703	6.8837	2.3161	0.9600	37.7664	-0.1166	-1.1842	0.3350	0.2663	1.5068	-3.1399	3.7008	0.0105	-0.9622	0.1275	0.1029	2.4316	-2.2085
z_HB00AK7_synth_21.ma0	1336.3158	0.5375	0.4210	0.6124	0.0000	0.4625	6.9249	2.2887	0.9600	35.0169	-0.0950	-1.2455	0.3350	0.2498	1.4906	-3.1494	3.6398	0.0513	-0.9625	0.1081	0.1168	2.5759	-2.7162
z_HB00AK7_synth_22.ma0	1288.9399	0.5383	0.4212	0.6211	0.0000	0.4617	7.3087	2.3042	0.9600	41.5950	-0.0736	-1.2885	0.3350	0.2266	1.5159	-3.1280	3.5923	0.0558	-0.9894	0.1322	0.1040	2.2477	-2.1634
z_HB00AK7_synth_23.ma0	1273.6124	0.5330	0.4187	0.6228	0.0000	0.4670	6.8781	2.2825	0.9600	39.4560	-0.1160	-1.2534	0.3350	0.2427	1.4961	-3.1360	3.5934	0.0700	-0.9831	0.1216	0.1097	2.4738	-2.2439
z_HB00AK7_synth_24.ma0	1416.1776	0.5341	0.4252	0.6194	0.0000	0.4659	6.7595	2.3071	0.9600	41.2183	-0.1296	-1.2783	0.3350	0.2397	1.5206	-3.1312	3.6308	0.0458	-0.9896	0.1341	0.1012	2.3924	-2.7898
z_HB00AK7_synth_25.ma0	1272.5059	0.5291	0.4126	0.6075	0.0000	0.4709	6.7262	2.3147	0.9600	40.8663	-0.1347	-1.2425	0.3350	0.2616	1.5102	-3.1424	3.8072	-0.0535	-0.9430	0.1001	0.1370	2.6784	-2.5020
z_HB00AK7_synth_26.ma0	1233.5597	0.5357	0.4221	0.6228	0.0000	0.4643	6.8979	2.2951	0.9600	38.3448	-0.1327	-1.2571	0.3350	0.2658	1.4911	-3.1409	3.5448	0.1155	-1.0138	0.1195	0.1146	2.5185	-2.1895
z_HB00AK7_synth_27.ma0	1419.3439	0.5329	0.4256	0.6192	0.0000	0.4671	6.9111	2.3083	0.9600	41.0115	-0.0754	-1.2957	0.3350	0.2481	1.4956	-3.1276	3.4968	0.1238	-1.0033	0.1029	0.1297	2.5535	-2.4577
z_HB00AK7_synth_28.ma0	1347.6049	0.5376	0.4233	0.6238	0.0000	0.4624	7.0889	2.2901	0.9600	39.4545	-0.1194	-1.2439	0.3350	0.2876	1.4806	-3.1307	3.5234	0.1185	-1.0086	0.1417	0.0911	2.3096	-2.5474
z_HB00AK7_synth_29.ma0	1352.4655	0.5346	0.4228	0.6191	0.0000	0.4654	7.1576	2.2867	0.9600	40.8589	-0.1005	-1.2349	0.3350	0.2583	1.5109	-3.1400	3.7529	-0.0132	-0.9616	0.1047	0.1243	2.6775	-2.8442
z_HB00AK7_synth_30.ma0	1338.1131	0.5327	0.4153	0.6086	0.0000	0.4673	6.5812	2.3212	0.9600	41.9083	-0.1301	-1.2381	0.3350	0.2956	1.5092	-3.1337	3.6599	0.0378	-0.9875	0.1378	0.0962	2.3692	-2.1626
z_HB00AK7_synth_31.ma0	1320.5849	0.5343	0.4195	0.6177	0.0000	0.4657	6.9650	2.3013	0.9600	42.0924	-0.1010	-1.2729	0.3350	0.2761	1.4946	-3.1411	3.5484	0.1104	-0.9852	0.1414	0.0921	2.3600	-2.6186
z_HB00AK7_synth_32.ma0	1320.1440	0.5400	0.4251	0.6189	0.0000	0.4600	7.0582	2.2905	0.9600	39.1553	-0.1840	-1.1931	0.3350	0.3135	1.4797	-3.1402	3.6405	0.0821	-0.9899	0.1037	0.1348	2.5887	-2.0348
z_HB00AK7_synth_33.ma0	1287.6760	0.5370	0.4230	0.6144	0.0000	0.4630	7.1612	2.2840	0.9600	42.6574	-0.1220	-1.2145	0.3350	0.2914	1.5022	-3.1380	3.6338	0.0483	-0.9904	0.1191	0.1070	2.6267	-2.5455
z_HB00AK7_synth_34.ma0	1390.8478	0.5463	0.4194	0.6127	0.0000	0.4537	6.9487	2.2890	0.9600	41.0199	-0.1016	-1.2334	0.3350	0.2570	1.4995	-3.1272	3.6519	0.0181	-0.9711	0.1761	0.0490	2.1756	-6.0699
z_HB00AK7_synth_35.ma0	1328.5501	0.5291	0.4201	0.6130	0.0000	0.4709	6.9180	2.3029	0.9600	42.2450	-0.1136	-1.2385	0.3350	0.2599	1.5102	-3.1318	3.7094	0.0037	-0.9776	0.1185	0.1181	2.5962	-2.3629
z_HB00AK7_synth_36.ma0	1378.7864	0.5357	0.4264	0.6213	0.0000	0.4643	7.3503	2.2669	0.9600	43.0419	-0.0707	-1.3237	0.3350	0.2377	1.5107	-3.1385	3.6805	0.0046	-0.9580	0.1144	0.1150	2.5735	-2.0745
z_HB00AK7_synth_37.ma0	1358.6093	0.5359	0.4251	0.6166	0.0000	0.4641	6.8420	2.2884	0.9600	40.4705	-0.0708	-1.2854	0.3350	0.2440	1.4944	-3.1418	3.6910	0.0201	-0.9651	0.1065	0.1213	2.6650	-2.3824
z_HB00AK7_synth_38.ma0	1471.2809	0.5320	0.4236	0.6224	0.0000	0.4680	6.9254	2.3048	0.9600	39.8660	-0.1653	-1.2118	0.3350	0.2709	1.5180	-3.1323	3.6862	0.0239	-0.9770	0.1436	0.0964	2.3137	-2.3556
z_HB00AK7_synth_39.ma0	1431.2755	0.5301	0.4228	0.6205	0.0000	0.4699	6.9526	2.2979	0.9600	41.8472	-0.1293	-1.2231	0.3350	0.2571	1.5095	-3.1340	3.5952	0.0814	-0.9964	0.1295	0.1059	2.4228	-2.4293
z_HB00AK7_synth_40.ma0	1583.5755	0.5353	0.4212	0.6174	0.0000	0.4647	6.8932	2.3059	0.9600	40.9732	-0.1334	-1.2534	0.3350	0.2565	1.4986	-3.1365	3.6133	0.0525	-0.9749	0.1390	0.0931	2.3329	-2.7375
z_HB00AK7_synth_41.ma0	1428.1130	0.5306	0.4209	0.6178	0.0000	0.4694	7.0484	2.2878	0.9600	40.8452	-0.1255	-1.2739	0.3350	0.2588	1.5104	-3.1380	3.5585	0.1076	-0.9940	0.1261	0.1123	2.4566	-2.0920
z_HB00AK7_synth_42.ma0	1348.0492	0.5380	0.4211	0.6185	0.0000	0.4620	6.8319	2.3117	0.9600	43.6634	-0.1535	-1.2546	0.3350	0.2912	1.5069	-3.1437	3.5717	0.1159	-0.9994	0.1417	0.0922	2.2483	-2.1646
z_HB00AK7_synth_43.ma0	1449.4822	0.5293	0.4194	0.6118	0.0000	0.4707	6.6784	2.2997	0.9600	39.9326	-0.1440	-1.2608	0.3350	0.2782	1.5050	-3.1336	3.7279	-0.0191	-0.9531	0.1311	0.1017	2.4470	-4.0528
z_HB00AK7_synth_44.ma0	1404.9154	0.5344	0.4199	0.6150	0.0000	0.4656	6.9746	2.3137	0.9600	39.5227	-0.0757	-1.2876	0.3350	0.2301	1.4934	-3.1401	3.5500	0.1015	-0.9879	0.1203	0.1123	2.4519	-2.2516
z_HB00AK7_synth_45.ma0	1438.8871	0.5357	0.4213	0.6170	0.0000	0.4643	6.9121	2.2898	0.9600	40.6596	-0.1521	-1.2160	0.3350	0.2781	1.5048	-3.1435	3.7123	0.0265	-0.9588	0.1242	0.1063	2.5413	-2.3427
z_HB00AK7_synth_46.ma0	1504.8521	0.5325	0.4231	0.6164	0.0000	0.4675	6.8357	2.3289	0.9600	42.6373	-0.0798	-1.2806	0.3350	0.2590	1.5018	-3.1432	3.6708	0.0214	-0.9683	0.1121	0.1121	2.6959	-2.1439
z_HB00AK7_synth_47.ma0	1231.5672	0.5299	0.4157	0.6158	0.0000	0.4701	6.7729	2.2978	0.9600	38.8476	-0.0721	-1.2832	0.3350	0.2451	1.4922	-3.1259	3.5633	0.0806	-0.9978	0.1316	0.1014	2.4260	-2.1904
z_HB00AK7_synth_48.ma0	1462.9615	0.5348	0.4204	0.6148	0.0000	0.4652	6.8711	2.3135	0.9600	41.3370	-0.1132	-1.2279	0.3350	0.2712	1.5056	-3.1331	3.6513	0.0296	-0.9892	0.1367	0.0958	2.3599	-2.3967
z_HB00AK7_synth_49.ma0	1524.3632	0.5434	0.4287	0.6424	0.0000	0.4566	7.4120	2.2841	0.9600	41.5960	-0.1091	-1.2731	0.3350	0.2669	1.4786	-3.1347	3.4433	0.1559	-1.0135	0.1177	0.1086	2.5699	-2.0654
z_HB00AK7_synth_50.ma0	1444.6442	0.5377	0.4208	0.6213	0.0000	0.4623	6.9322	2.3215	0.9600	39.7225	-0.0805	-1.2645	0.3350	0.2370	1.5099	-3.1489	3.7026	-0.0014	-0.9546	0.0879	0.1406	2.7619	-1.9037
z_HB00AK7_synth_51.ma0	1396.4621	0.5342	0.4233	0.6184	0.0000	0.4658	7.1601	2.2896	0.9600	41.3859	-0.1039	-1.2863	0.3350	0.2412	1.5102	-3.1425	3.6839	0.0182	-0.9691	0.1081	0.1254	2.7503	-2.9638
z_HB00AK7_synth_52.ma0	1427.5528	0.5349	0.4235	0.6164	0.0000	0.4651	7.0622	2.3106	0.9600	41.1879	-0.0938	-1.2845	0.3350	0.2431	1.5167	-3.1397	3.6258	0.0759	-0.9836	0.1161	0.1186	2.5753	-2.5523
z_HB00AK7_synth_53.ma0	1352.2843	0.5306	0.4268	0.6193	0.0000	0.4694	7.1114	2.2917	0.9600	36.4179	-0.1172	-1.2973	0.3350	0.2374	1.4886	-3.1286	3.5374	0.1076	-1.0039	0.1631	0.0625	2.1830	-4.0566
z_HB00AK7_synth_54.ma0	1395.0587	0.5331	0.4217	0.6201	0.0000	0.4669	7.0968	2.2945	0.9600	38.1028	-0.1319	-1.2195	0.3350	0.2773	1.4854	-3.1239	3.6206	0.0415	-0.9985	0.1359	0.0980	2.5127	-3.3582
z_HB00AK7_synth_55.ma0	1367.2764	0.5299	0.4190	0.6121	0.0000	0.4701	6.7713	2.3129	0.9600	41.2462	-0.1260	-1.2337	0.3350	0.2431	1.5207	-3.1412	3.6947	0.0217	-0.9702	0.1203	0.1140	2.4095	-2.5288
z_HB00AK7_synth_56.ma0	1469.8236	0.5367	0.4237	0.6239	0.0000	0.4633	7.2439	2.2898	0.9600	39.6334	-0.1158	-1.2356	0.3350	0.2638	1.4806	-3.1379	3.6246	0.0502	-0.9761	0.1160	0.1100	2.5729	-2.2731
z_HB00AK7_synth_57.ma0	1455.6143	0.5320	0.4238	0.6173	0.0000	0.4680	7.0786	2.3068	0.9600	41.5496	-0.1445	-1.2370	0.3350	0.2859	1.5008	-3.1255	3.5954	0.0829	-1.0005	0.1432	0.0952	2.2774	-2.3712
z_HB00AK7_synth_58.ma0	1169.8938	0.5378	0.4271	0.6239	0.0000	0.4622	7.2905	2.2654	0.9600	41.6590	-0.1110	-1.2531	0.3350	0.2659	1.4944	-3.1136	3.4684	0.1281	-1.0291	0.1796	0.0496	2.1051	-9.3502
z_HB00AK7_synth_59.ma0	1310.3567	0.5297	0.4185	0.6165	0.0000	0.4703	6.8027	2.2973	0.9600	39.2359	-0.1239	-1.2446	0.3350	0.2752	1.4771	-3.1357	3.6134	0.0539	-0.9843	0.1299	0.1047	2.3472	-2.3028
z_HB00AK7_synth_60.ma0	1249.8790	0.5297	0.4221	0.6231	0.0000	0.4703	7.1803	2.2633	0.9600	40.3325	-0.1232	-1.2308	0.3350	0.2665	1.5077	-3.1351	3.7012	0.0215	-0.9621	0.0957	0.1383	2.6680	-2.1378
z_HB00AK7_synth_61.ma0	1402.2818	0.5341	0.4248	0.6228	0.0000	0.4659	7.2524	2.2895	0.9600	38.7522	-0.1194	-1.2721	0.3350	0.2680	1.5111	-3.1342	3.6618	0.0394	-0.9764	0.1315	0.1032	2.4711	-2.7619
z_HB00AK7_synth_62.ma0	1398.0641	0.5323	0.4211	0.6195	0.0000	0.4677	6.7851	2.3390	0.9600	39.1852	-0.1215	-1.2258	0.3350	0.2580	1.5025	-3.1329	3.5926	0.0774	-0.9953	0.1363	0.1019	2.4246	-2.5505
z_HB00AK7_synth_63.ma0	1549.6401	0.5299	0.4236	0.6205	0.0000	0.4701	7.0980	2.3075	0.9600	38.5339	-0.1531	-1.2270	0.3350	0.3065	1.4813	-3.1251	3.5781	0.0850	-1.0073	0.1403	0.0930	2.3789	-2.2010
z_HB00AK7_synth_64.ma0	1212.2318	0.5315	0.4181	0.6168	0.0000	0.4685	6.9011	2.2809	0.9600	38.8380	-0.1451	-1.2190	0.3350	0.2558	1.4875	-3.1343	3.6117	0.0800	-0.9804	0.1088	0.1221	2.7926	-2.0266
z_HB00AK7_synth_65.ma0	1448.6969	0.5389	0.4259	0.6388	0.0000	0.4611	7.4654	2.3017	0.9600	40.0678	-0.1476	-1.2494	0.3350	0.2867	1.4974	-3.1348	3.4789	0.1548	-1.0126	0.1225	0.1142	2.3941	-2.5155
z_HB00AK7_synth_66.ma0	1253.5026	0.5368	0.4258	0.6211	0.0000	0.4632	6.8755	2.2833	0.9600	38.8724	-0.1474	-1.1939	0.3350	0.2697	1.4993	-3.1341	3.5768	0.0941	-1.0031	0.1325	0.0952	2.4544	-2.2842
z_HB00AK7_synth_67.ma0	1296.4391	0.5324	0.4196	0.6195	0.0000	0.4676	6.6780	2.3015	0.9600	40.7811	-0.1243	-1.2963	0.3350	0.2526	1.4987	-3.1421	3.5266	0.1337	-0.9920	0.0963	0.1411	2.6343	-2.2901
z_HB00AK7_synth_68.ma0	1463.8861	0.5299	0.4221	0.6227	0.0000	0.4701	7.1228	2.2707	0.9600	40.4716	-0.1133	-1.2369	0.3350	0.2416	1.4949	-3.1429	3.5752	0.0985	-0.9889	0.1061	0.1281	2.5728	-2.4010
z_HB00AK7_synth_69.ma0	1475.8899	0.5410	0.4189	0.6201	0.0000	0.4590	7.1153	2.2790	0.9600	43.7712	-0.1317	-1.2220	0.3350	0.2861	1.5081	-3.1445	3.6973	0.0335	-0.9731	0.1058	0.1238	2.6466	-2.4528
z_HB00AK7_synth_70.ma0	1267.8465	0.5320	0.4222	0.6241	0.0000	0.4680	6.9967	2.2786	0.9600	40.0938	-0.1316	-1.2314	0.3350	0.2784	1.5042	-3.1422	3.6846	0.0216	-0.9725	0.1172	0.1127	2.5564	-2.0884
z_HB00AK7_synth_71.ma0	1466.3554	0.5334	0.4212	0.6266	0.0000	0.4666	6.9745	2.3208	0.9600	42.3895	-0.1030	-1.2664	0.3350	0.2721	1.4822	-3.1396	3.5685	0.0987	-0.9932	0.1088	0.1289	2.5913	-2.5053
z_HB00AK7_synth_72.ma0	1485.3468	0.5357	0.4206	0.6182	0.0000	0.4643	7.0327	2.3128	0.9600	42.8174	-0.1172	-1.2061	0.3350	0.2701	1.5009	-3.1294	3.5941	0.0655	-1.0045	0.1363	0.0944	2.4258	-2.1831
z_HB00AK7_synth_73.ma0	1332.1290	0.5345	0.4235	0.6173	0.0000	0.4655	6.7274	2.2879	0.9600	41.3038	-0.1154	-1.2410	0.3350	0.2561	1.4997	-3.1325	3.5715	0.0710	-0.9980	0.1101	0.1177	2.4976	-2.9216
z_HB00AK7_synth_74.ma0	1206.5682	0.5371	0.4203	0.6208	0.0000	0.4629	7.2404	2.2739	0.9600	40.6970	-0.1484	-1.1430	0.3350	0.2940	1.4995	-3.1238	3.6772	0.0097	-0.9862	0.1372	0.0987	2.1928	-2.3215
z_HB00AK7_synth_75.ma0	1268.6705	0.5350	0.4210	0.6230	0.0000	0.4650	7.1192	2.2760	0.9600	38.9317	-0.1169	-1.2856	0.3350	0.2664	1.4924	-3.1455	3.5758	0.0859	-0.9772	0.0968	0.1378	2.7935	-1.9672
z_HB00AK7_synth_76.ma0	1461.3467	0.5268	0.4168	0.6188	0.0000	0.4732	6.8885	2.3221	0.9600	41.6554	-0.1006	-1.2944	0.3350	0.2657	1.4961	-3.1258	3.5725	0.0547	-0.9885	0.1286	0.0963	2.4309	-2.3217
z_HB00AK7_synth_77.ma0	1529.9550	0.5269	0.4226	0.6125	0.0000	0.4731	6.8566	2.3017	0.9600	39.8479	-0.1840	-1.1824	0.3350	0.3060	1.4999	-3.1435	3.8277	-0.0376	-0.9463	0.1160	0.1199	2.5356	-2.4925
z_HB00AK7_synth_78.ma0	1397.6448	0.5381	0.4201	0.6196	0.0000	0.4619	7.0745	2.3212	0.9600	39.2962	-0.0879	-1.2935	0.3350	0.2380	1.4895	-3.1404	3.6600	0.0239	-0.9642	0.1000	0.1337	2.6919	-2.5288
z_HB00AK7_synth_79.ma0	1503.7037	0.5326	0.4219	0.6183	0.0000	0.4674	6.9129	2.3132	0.9600	42.5805	-0.1141	-1.2097	0.3350	0.2849	1.5029	-3.1381	3.6436	0.0497	-0.9984	0.1350	0.0938	2.3744	-2.2394
z_HB00AK7_synth_80.ma0	1155.7514	0.5338	0.4238	0.6216	0.0000	0.4662	6.8025	2.3006	0.9600	41.8489	-0.0913	-1.2890	0.3350	0.2377	1.5030	-3.1407	3.5046	0.1320	-0.9952	0.1131	0.1299	2.5052	-2.1471
z_HB00AK7_synth_81.ma0	1370.7576	0.5306	0.4210	0.6208	0.0000	0.4694	7.0605	2.2918	0.9600	39.1252	-0.1600	-1.2038	0.3350	0.2872	1.4984	-3.1302	3.6422	0.0485	-0.9852	0.1137	0.1216	2.5628	-2.3076
z_HB00AK7_synth_82.ma0	1361.3168	0.5359	0.4214	0.6229	0.0000	0.4641	6.9814	2.3168	0.9600	39.0973	-0.1333	-1.2182	0.3350	0.2653	1.4864	-3.1447	3.7807	-0.0199	-0.9567	0.1252	0.1116	2.3904	-3.0589
z_HB00AK7_synth_83.ma0	1520.7061	0.5342	0.4217	0.6190	0.0000	0.4658	7.1771	2.2969	0.9600	43.0094	-0.1037	-1.2400	0.3350	0.2525	1.5055	-3.1449	3.7904	-0.0401	-0.9511	0.1068	0.1305	2.5384	-1.9689
z_HB00AK7_synth_84.ma0	1375.2662	0.5306	0.4157	0.6149	0.0000	0.4694	6.8951	2.3071	0.9600	40.2270	-0.1606	-1.2153	0.3350	0.2950	1.4962	-3.1443	3.5573	0.1307	-1.0063	0.1340	0.1009	2.4184	-2.4255
z_HB00AK7_synth_85.ma0	1323.3176	0.5304	0.4176	0.6156	0.0000	0.4696	6.7787	2.3352	0.9600	40.3314	-0.1590	-1.1954	0.3350	0.2723	1.5057	-3.1359	3.7179	0.0232	-0.9833	0.1275	0.1043	2.4483	-2.0948
z_HB00AK7_synth_86.ma0	1363.4231	0.5334	0.4219	0.6171	0.0000	0.4666	6.9929	2.2994	0.9600	44.0035	-0.1213	-1.1970	0.3350	0.2920	1.5142	-3.1475	3.6643	0.0472	-0.9738	0.1027	0.1271	2.7287	-2.3360
z_HB00AK7_synth_87.ma0	1271.7947	0.5396	0.4228	0.6269	0.0000	0.4604	7.0399	2.2871	0.9600	38.1618	-0.0998	-1.2582	0.3350	0.2350	1.4948	-3.1330	3.5075	0.1231	-1.0078	0.1618	0.0592	2.1990	-4.1964
z_HB00AK7_synth_88.ma0	1515.7284	0.5347	0.4221	0.6190	0.0000	0.4653	6.8360	2.3220	0.9600	40.2834	-0.1284	-1.2324	0.3350	0.2770	1.5137	-3.1325	3.6592	0.0361	-0.9776	0.1281	0.1101	2.4099	-2.1929
z_HB00AK7_synth_89.ma0	1438.2321	0.5262	0.4226	0.6176	0.0000	0.4738	6.8783	2.3046	0.9600	39.3580	-0.1345	-1.2557	0.3350	0.2494	1.4922	-3.1344	3.5636	0.0939	-0.9948	0.1248	0.1073	2.4767	-2.2893
z_HB00AK7_synth_90.ma0	1382.3506	0.5296	0.4188	0.6156	0.0000	0.4704	6.8384	2.3008	0.9600	37.9171	-0.1084	-1.2477	0.3350	0.2576	1.4972	-3.1298	3.4568	0.1607	-1.0177	0.1134	0.1223	2.5363	-2.1354
z_HB00AK7_synth_91.ma0	1266.8319	0.5318	0.4250	0.6130	0.0000	0.4682	6.7146	2.2932	0.9600	41.4981	-0.1372	-1.2086	0.3350	0.2760	1.5059	-3.1363	3.6314	0.0594	-0.9937	0.1488	0.0885	2.2354	-2.5242
